Timestamp,Open,High,Low,Close,Volume
2018-12-21 05:00:00+00:00,4012.29,4023.89,3900.02,3945.36,44.051443
2018-12-21 06:00:00+00:00,3945.36,4021.52,3945.24,3990.91,87.05625
2018-12-21 07:00:00+00:00,3993.87,4015.55,3962.27,4015.55,45.045343
2018-12-21 08:00:00+00:00,4019.63,4060.0,4007.0,4036.65,52.807907
2018-12-21 09:00:00+00:00,4030.14,4036.65,3967.0,3973.99,40.291232
2018-12-21 10:00:00+00:00,3973.99,4046.0,3958.93,4002.87,15.272225
2018-12-21 11:00:00+00:00,4002.59,4032.58,3999.92,4025.36,26.513997
2018-12-21 12:00:00+00:00,4015.98,4099.99,3960.0,4033.87,46.415825
2018-12-21 13:00:00+00:00,4033.84,4100.0,4006.54,4029.24,30.972315
2018-12-21 14:00:00+00:00,4029.28,4056.33,4000.44,4025.0,61.082091
2018-12-21 15:00:00+00:00,4025.0,4031.83,3952.66,3966.17,44.135249
2018-12-21 16:00:00+00:00,3967.6,4000.0,3920.0,3931.78,59.197954
2018-12-21 17:00:00+00:00,3935.94,3987.97,3920.0,3945.51,24.195496
2018-12-21 18:00:00+00:00,3938.46,3951.6,3871.0,3928.91,38.752321
2018-12-21 19:00:00+00:00,3938.6,3958.93,3790.0,3817.12,73.363064
2018-12-21 20:00:00+00:00,3804.66,3840.16,3720.0,3792.37,134.583734
2018-12-21 21:00:00+00:00,3790.0,3999.0,3777.62,3847.77,77.634139
2018-12-21 22:00:00+00:00,3847.83,3861.16,3807.58,3829.87,62.138516
2018-12-21 23:00:00+00:00,3817.17,3850.0,3807.57,3842.2,9.567686
2018-12-22 00:00:00+00:00,3843.93,3875.19,3834.51,3835.94,26.920448
2018-12-22 01:00:00+00:00,3835.94,3840.16,3807.66,3820.94,11.665995
2018-12-22 02:00:00+00:00,3822.0,3841.48,3800.48,3835.94,10.482193
2018-12-22 03:00:00+00:00,3841.48,3847.53,3818.01,3822.53,12.93594
2018-12-22 04:00:00+00:00,3822.53,3842.64,3792.38,3815.65,7.991842
2018-12-22 05:00:00+00:00,3808.28,3824.25,3787.28,3823.62,10.421281
2018-12-22 06:00:00+00:00,3828.24,3845.0,3817.99,3827.77,25.824333
2018-12-22 07:00:00+00:00,3826.83,3850.0,3819.59,3843.21,7.3284
2018-12-22 08:00:00+00:00,3839.4,3861.11,3827.62,3834.46,27.197638
2018-12-22 09:00:00+00:00,3837.65,3930.0,3837.65,3930.0,61.510001
2018-12-22 10:00:00+00:00,3928.25,3928.49,3890.78,3897.0,14.0971
2018-12-22 11:00:00+00:00,3898.81,3907.06,3868.78,3876.59,22.131662
2018-12-22 12:00:00+00:00,3882.96,3883.88,3835.0,3840.05,134.124073
2018-12-22 13:00:00+00:00,3835.15,3855.0,3817.95,3823.7,56.245796
2018-12-22 14:00:00+00:00,3827.09,3840.95,3795.0,3833.57,71.774558
2018-12-22 15:00:00+00:00,3832.0,3849.99,3820.98,3835.15,28.057463
2018-12-22 16:00:00+00:00,3838.99,3879.5,3805.59,3850.0,20.649166
2018-12-22 17:00:00+00:00,3856.43,3856.44,3835.0,3849.45,48.289037
2018-12-22 18:00:00+00:00,3851.58,3885.0,3845.8,3870.0,15.358975
2018-12-22 19:00:00+00:00,3870.0,3902.73,3852.96,3889.11,12.867797
2018-12-22 20:00:00+00:00,3896.01,4030.0,3876.84,3904.58,42.268298
2018-12-22 21:00:00+00:00,3900.86,3914.25,3888.15,3896.0,5.491384
2018-12-22 22:00:00+00:00,3878.2,3878.2,3845.8,3871.58,43.229289
2018-12-22 23:00:00+00:00,3871.6,4010.19,3871.6,3981.71,41.949452
2018-12-23 00:00:00+00:00,3974.14,4005.41,3959.77,4003.53,30.139031
2018-12-23 01:00:00+00:00,3992.62,4016.46,3976.43,3988.42,33.73548
2018-12-23 02:00:00+00:00,3988.42,3995.31,3965.78,3971.71,15.204179
2018-12-23 03:00:00+00:00,3972.04,4025.07,3962.56,4011.66,16.235399
2018-12-23 04:00:00+00:00,4010.12,4029.0,3994.0,4000.0,32.335807
2018-12-23 05:00:00+00:00,3997.84,4023.43,3978.56,4007.1,22.111439
2018-12-23 06:00:00+00:00,4007.1,4015.81,3986.9,3994.83,6.179473
2018-12-23 07:00:00+00:00,3994.83,3994.83,3958.0,3978.65,34.147741
2018-12-23 08:00:00+00:00,3978.67,3994.94,3969.83,3969.83,21.52155
2018-12-23 09:00:00+00:00,3979.96,4007.97,3979.9,3983.79,24.768879
2018-12-23 10:00:00+00:00,3986.97,4058.99,3974.92,4033.86,56.838245
2018-12-23 11:00:00+00:00,4033.82,4044.9,4011.46,4013.94,26.273698
2018-12-23 12:00:00+00:00,4016.65,4033.78,3997.54,4014.02,21.360364
2018-12-23 13:00:00+00:00,4006.05,4031.94,4001.63,4020.42,19.031641
2018-12-23 14:00:00+00:00,4020.42,4020.42,3966.16,3969.43,17.698635
2018-12-23 15:00:00+00:00,3966.1,3971.61,3835.0,3918.39,69.413161
2018-12-23 16:00:00+00:00,3920.33,4030.0,3915.3,3961.54,32.486165
2018-12-23 17:00:00+00:00,3956.64,3968.63,3933.75,3965.82,15.812359
2018-12-23 18:00:00+00:00,3960.66,3999.19,3950.45,3983.0,10.00696
2018-12-23 19:00:00+00:00,3983.0,3986.14,3952.0,3959.78,12.799863
2018-12-23 20:00:00+00:00,3959.78,3964.0,3928.42,3959.92,24.255867
2018-12-23 21:00:00+00:00,3958.49,3979.98,3940.02,3952.87,10.597708
2018-12-23 22:00:00+00:00,3947.6,3953.5,3909.01,3951.0,12.004416
2018-12-23 23:00:00+00:00,3952.29,3960.91,3930.0,3953.49,50.999084
2018-12-24 00:00:00+00:00,3948.01,4200.0,3948.01,4184.31,129.415995
2018-12-24 01:00:00+00:00,4180.06,4200.0,4142.96,4182.54,87.100922
2018-12-24 02:00:00+00:00,4183.77,4193.41,4149.61,4168.15,28.122326
2018-12-24 03:00:00+00:00,4161.71,4191.0,4152.85,4170.38,34.199585
2018-12-24 04:00:00+00:00,4170.39,4178.71,4152.84,4167.13,32.768099
2018-12-24 05:00:00+00:00,4171.19,4240.0,4168.0,4212.64,65.338356
2018-12-24 06:00:00+00:00,4212.64,4237.67,4161.03,4184.51,173.195944
2018-12-24 07:00:00+00:00,4184.51,4212.72,4176.54,4190.0,21.239759
2018-12-24 08:00:00+00:00,4190.0,4224.98,4177.6,4195.3,34.115408
2018-12-24 09:00:00+00:00,4202.79,4227.0,4176.41,4202.04,20.468296
2018-12-24 10:00:00+00:00,4202.3,4207.1,4042.0,4127.49,82.733133
2018-12-24 11:00:00+00:00,4122.89,4299.0,4113.34,4131.8,59.948905
2018-12-24 12:00:00+00:00,4131.9,4148.37,4112.31,4119.02,12.524364
2018-12-24 13:00:00+00:00,4119.02,4160.17,4119.02,4142.97,15.021454
2018-12-24 14:00:00+00:00,4151.22,4220.0,4128.88,4206.42,24.053604
2018-12-24 15:00:00+00:00,4204.53,4236.51,4057.21,4057.25,54.756733
2018-12-24 16:00:00+00:00,4071.91,4098.09,4000.0,4091.79,67.537423
2018-12-24 17:00:00+00:00,4091.76,4100.0,4073.0,4079.0,22.819413
2018-12-24 18:00:00+00:00,4079.0,4090.71,4037.96,4050.78,50.318693
2018-12-24 19:00:00+00:00,4056.88,4064.97,3981.0,4030.0,95.99149
2018-12-24 20:00:00+00:00,4025.3,4050.0,4010.62,4027.4,15.344965
2018-12-24 21:00:00+00:00,4022.97,4069.99,4022.97,4062.38,19.018937
2018-12-24 22:00:00+00:00,4069.99,4077.05,4049.63,4060.57,26.912404
2018-12-24 23:00:00+00:00,4055.05,4071.84,4014.02,4032.5,23.646991
2018-12-25 00:00:00+00:00,4033.5,4039.04,3788.0,3816.56,104.615395
2018-12-25 01:00:00+00:00,3816.56,3844.28,3760.0,3820.0,60.281178
2018-12-25 02:00:00+00:00,3820.0,3853.42,3794.27,3820.38,20.49962
2018-12-25 03:00:00+00:00,3823.68,3834.21,3660.0,3730.51,99.176033
2018-12-25 04:00:00+00:00,3733.51,3780.63,3700.19,3771.39,30.912334
2018-12-25 05:00:00+00:00,3767.34,3804.3,3759.71,3784.33,31.291923
2018-12-25 06:00:00+00:00,3790.0,3799.0,3758.91,3781.61,14.840931
2018-12-25 07:00:00+00:00,3781.61,3820.7,3760.01,3760.28,32.442784
2018-12-25 08:00:00+00:00,3765.18,3778.65,3735.95,3751.34,13.381615
2018-12-25 09:00:00+00:00,3743.2,3800.0,3738.8,3785.84,18.768268
2018-12-25 10:00:00+00:00,3788.45,3792.86,3745.96,3750.0,6.819845
2018-12-25 11:00:00+00:00,3750.0,3781.82,3705.36,3758.51,27.955388
2018-12-25 12:00:00+00:00,3758.51,3779.92,3737.77,3770.52,16.828829
2018-12-25 13:00:00+00:00,3773.43,3799.96,3750.55,3750.55,7.432132
2018-12-25 14:00:00+00:00,3756.0,3768.94,3726.73,3741.39,14.855369
2018-12-25 15:00:00+00:00,3742.0,3766.37,3661.0,3721.14,60.994604
2018-12-25 16:00:00+00:00,3725.15,3765.04,3725.15,3750.99,45.924267
2018-12-25 17:00:00+00:00,3740.8,3740.8,3687.59,3697.12,25.031536
2018-12-25 18:00:00+00:00,3706.18,3741.37,3694.21,3736.2,20.309208
2018-12-25 19:00:00+00:00,3741.39,3760.0,3722.12,3735.0,55.030929
2018-12-25 20:00:00+00:00,3741.24,3822.27,3741.24,3775.2,36.843355
2018-12-25 21:00:00+00:00,3789.01,3794.1,3767.97,3790.07,14.979846
2018-12-25 22:00:00+00:00,3786.52,3818.31,3761.53,3766.27,22.484966
2018-12-25 23:00:00+00:00,3769.07,3787.08,3737.39,3780.0,11.137267
2018-12-26 00:00:00+00:00,3778.09,3793.04,3753.76,3778.1,15.339829
2018-12-26 01:00:00+00:00,3776.13,3868.13,3772.17,3834.11,81.866882
2018-12-26 02:00:00+00:00,3834.09,3869.33,3813.57,3839.95,48.484141
2018-12-26 03:00:00+00:00,3841.24,3845.14,3826.86,3837.0,7.602499
2018-12-26 04:00:00+00:00,3831.27,3833.0,3809.92,3823.87,11.73157
2018-12-26 05:00:00+00:00,3823.74,3844.26,3813.63,3822.89,28.059471
2018-12-26 06:00:00+00:00,3827.49,3839.19,3792.53,3806.77,46.294212
2018-12-26 07:00:00+00:00,3798.6,3798.6,3757.85,3783.2,18.836421
2018-12-26 08:00:00+00:00,3776.35,3782.52,3665.0,3756.19,34.645266
2018-12-26 09:00:00+00:00,3756.74,3767.0,3716.48,3728.79,13.484902
2018-12-26 10:00:00+00:00,3718.92,3756.79,3716.11,3741.25,17.692575
2018-12-26 11:00:00+00:00,3745.89,3755.92,3733.35,3745.82,10.368001
2018-12-26 12:00:00+00:00,3745.41,3770.74,3742.15,3767.08,14.455854
2018-12-26 13:00:00+00:00,3759.93,3782.42,3748.49,3764.13,16.917945
2018-12-26 14:00:00+00:00,3764.1,3764.1,3682.53,3713.1,47.391962
2018-12-26 15:00:00+00:00,3708.58,3751.8,3696.84,3728.99,39.989643
2018-12-26 16:00:00+00:00,3735.55,3767.37,3719.68,3746.53,47.050391
2018-12-26 17:00:00+00:00,3752.57,3767.76,3735.94,3758.33,16.264191
2018-12-26 18:00:00+00:00,3758.3,3765.2,3742.57,3755.18,12.718879
2018-12-26 19:00:00+00:00,3757.05,3821.99,3757.05,3796.8,31.182295
2018-12-26 20:00:00+00:00,3801.13,3807.83,3761.53,3761.53,15.347058
2018-12-26 21:00:00+00:00,3761.52,3780.0,3733.53,3772.7,19.167157
2018-12-26 22:00:00+00:00,3778.35,3834.71,3775.92,3804.19,31.765071
2018-12-26 23:00:00+00:00,3809.91,3827.02,3795.09,3814.07,8.943661
2018-12-27 00:00:00+00:00,3806.6,3814.11,3783.72,3811.14,28.521349
2018-12-27 01:00:00+00:00,3811.14,3845.18,3756.01,3756.01,31.727161
2018-12-27 02:00:00+00:00,3756.0,3763.36,3723.0,3763.36,28.171394
2018-12-27 03:00:00+00:00,3760.56,3764.85,3731.5,3731.5,12.189681
2018-12-27 04:00:00+00:00,3735.29,3760.0,3733.72,3745.04,8.847145
2018-12-27 05:00:00+00:00,3745.04,3750.0,3681.0,3723.15,23.311178
2018-12-27 06:00:00+00:00,3727.46,3745.01,3720.64,3742.34,21.859937
2018-12-27 07:00:00+00:00,3737.72,3756.01,3729.15,3742.74,16.259592
2018-12-27 08:00:00+00:00,3742.74,3767.04,3728.7,3728.7,14.980197
2018-12-27 09:00:00+00:00,3728.67,3763.79,3727.0,3745.3,4.675785
2018-12-27 10:00:00+00:00,3751.24,3767.05,3726.89,3728.19,4.743035
2018-12-27 11:00:00+00:00,3727.1,3752.13,3716.11,3743.27,3.143703
2018-12-27 12:00:00+00:00,3748.84,3755.94,3738.24,3742.55,6.480934
2018-12-27 13:00:00+00:00,3742.55,3778.6,3742.28,3755.36,49.439154
2018-12-27 14:00:00+00:00,3755.36,3755.85,3735.15,3747.8,27.146555
2018-12-27 15:00:00+00:00,3747.8,3747.8,3720.11,3741.77,54.571522
2018-12-27 16:00:00+00:00,3741.77,3762.93,3740.0,3745.32,66.868914
2018-12-27 17:00:00+00:00,3745.33,3753.44,3735.09,3746.44,65.660022
2018-12-27 18:00:00+00:00,3745.66,3751.61,3725.1,3735.0,156.806591
2018-12-27 19:00:00+00:00,3738.05,3738.05,3584.56,3607.35,315.322663
2018-12-27 20:00:00+00:00,3607.35,3610.77,3570.0,3583.81,117.758605
2018-12-27 21:00:00+00:00,3580.0,3607.97,3579.0,3585.81,125.632084
2018-12-27 22:00:00+00:00,3585.0,3596.93,3571.18,3586.46,49.203803
2018-12-27 23:00:00+00:00,3586.46,3598.37,3561.27,3591.91,52.154468
2018-12-28 00:00:00+00:00,3595.22,3619.91,3528.0,3608.01,69.257251
2018-12-28 01:00:00+00:00,3604.87,3612.74,3589.73,3593.96,18.905935
2018-12-28 02:00:00+00:00,3595.95,3611.53,3594.97,3606.42,32.878336
2018-12-28 03:00:00+00:00,3606.42,3609.3,3594.18,3594.19,16.937389
2018-12-28 04:00:00+00:00,3594.18,3600.85,3589.26,3593.63,16.428962
2018-12-28 05:00:00+00:00,3589.83,3605.33,3588.4,3592.14,10.189967
2018-12-28 06:00:00+00:00,3592.74,3598.86,3576.16,3588.04,27.529602
2018-12-28 07:00:00+00:00,3593.95,3616.4,3593.95,3602.28,199.502289
2018-12-28 08:00:00+00:00,3600.35,3619.91,3594.71,3619.91,27.581536
2018-12-28 09:00:00+00:00,3619.91,3636.03,3602.95,3627.47,23.896826
2018-12-28 10:00:00+00:00,3627.47,3627.47,3607.6,3614.08,4.861898
2018-12-28 11:00:00+00:00,3614.08,3634.22,3609.74,3634.22,22.930737
2018-12-28 12:00:00+00:00,3635.31,3640.0,3601.87,3614.5,94.388387
2018-12-28 13:00:00+00:00,3613.61,3619.76,3601.72,3609.93,43.650811
2018-12-28 14:00:00+00:00,3606.91,3619.24,3605.41,3611.32,45.317233
2018-12-28 15:00:00+00:00,3611.37,3859.79,3611.32,3822.72,300.437345
2018-12-28 16:00:00+00:00,3829.44,3899.0,3822.73,3859.06,167.709474
2018-12-28 17:00:00+00:00,3855.29,3869.46,3831.44,3853.35,114.422991
2018-12-28 18:00:00+00:00,3860.0,3869.57,3840.0,3860.89,76.018521
2018-12-28 19:00:00+00:00,3866.88,3960.68,3861.88,3880.99,141.335434
2018-12-28 20:00:00+00:00,3880.67,3908.98,3870.72,3908.59,44.639662
2018-12-28 21:00:00+00:00,3903.1,3915.11,3886.51,3887.69,31.175386
2018-12-28 22:00:00+00:00,3893.84,3897.94,3870.0,3870.0,16.518737
